,pr,tas,tasmax,tasmin,evspsblpot
1998-04-26,0.0,291.01,298.33484,282.60486,4.6438e-05
1998-04-27,0.0,292.01,301.00592,282.92593,5.3516e-05
1998-04-28,0.0,294.1,303.6041,282.43408,5.9821e-05
1998-04-29,8.023666e-06,293.35,302.81616,282.49615,6.0429e-05
1998-04-30,1.5140317e-05,290.82,295.58398,288.344,4.2629e-05
1998-05-01,0.0,288.67,292.20438,286.5644,4.5428e-05
1998-05-02,1.4451811e-05,287.07,290.44342,283.97342,3.852e-05
1998-05-03,0.0,286.45,291.99274,280.71274,5.1565e-05
1998-05-04,0.0,284.73,290.49295,280.83295,4.1532e-05
1998-05-05,9.182151e-05,283.35,284.45807,282.7581,1.4438e-05
1998-05-06,6.219507e-07,288.13,294.39893,284.10892,4.0468e-05
1998-05-07,5.8213307e-05,288.65,295.17645,280.38647,3.1894e-05
1998-05-08,1.3099948e-05,289.36,293.11627,287.65625,2.5436e-05
1998-05-09,0.00028217732,289.28,294.9037,287.1137,2.4578e-05
1998-05-10,7.753513e-05,287.8,294.51834,282.95834,2.4897e-05
1998-05-11,4.7656126e-06,288.93,294.40005,280.68005,3.9017e-05
1998-05-12,1.1591111e-06,290.64,296.43057,285.3906,5.5178e-05
1998-05-13,0.0,286.92,291.0757,284.0957,4.3158e-05
1998-05-14,0.0,285.08,290.27878,280.7288,4.6393e-05
1998-05-15,0.0,285.33,289.61337,276.62335,3.665e-05
1998-05-16,0.00019683423,284.87,291.9154,281.9754,3.1583e-05
1998-05-17,3.2647953e-05,284.23,289.52066,282.40067,2.9999e-05
1998-05-18,1.9633399e-05,283.56,288.15005,281.62006,1.9506e-05
1998-05-19,1.8124998e-05,285.26,290.72003,280.75003,3.5216e-05
1998-05-20,5.974268e-06,286.21,291.04724,279.08722,3.336e-05
1998-05-21,4.9351627e-05,284.78,289.4026,283.0626,2.0725e-05
1998-05-22,4.3126238e-05,286.27,292.14886,281.30887,2.6458e-05
1998-05-23,2.4361505e-05,286.77,292.0043,283.02432,3.4011e-05
1998-05-24,0.000117112075,288.57,296.15698,277.98697,4.6641e-05
1998-05-25,6.027891e-06,287.92,293.88638,284.6164,4.1549e-05
1998-05-26,0.0,289.5,295.36475,282.73474,5.0222e-05
1998-05-27,0.0,291.42,298.5134,280.7734,5.2224e-05
1998-05-28,0.0,294.38,301.69202,283.432,5.4641e-05
1998-05-29,5.977073e-08,295.64,302.87094,286.34094,5.5917e-05
1998-05-30,7.779978e-06,295.66,301.68466,287.12466,5.207e-05
1998-05-31,0.0,296.01,302.47754,287.57755,5.9088e-05
1998-06-01,0.0,296.18,303.25037,287.54037,5.4088e-05
1998-06-02,3.7629086e-06,296.67,303.3676,289.3676,5.5954e-05
1998-06-03,9.453285e-06,296.82,303.68713,288.26715,6.6079e-05
1998-06-04,8.619955e-06,298.63,306.53043,288.1004,6.0375e-05
1998-06-05,5.266682e-05,294.26,303.45535,287.53537,2.5768e-05
1998-06-06,2.0191042e-05,287.38,291.6227,285.5627,5.1347e-05
1998-06-07,0.0,288.77,293.81888,285.56888,4.4436e-05
1998-06-08,4.876697e-05,289.32,294.89377,283.67377,2.2218e-05
1998-06-09,0.0003340733,282.7,290.8117,279.9717,4.4296e-05
1998-06-10,0.0,288.32,294.38327,277.59326,5.8986e-05
1998-06-11,0.0,292.49,298.57834,285.31833,5.5267e-05
1998-06-12,0.0,294.07,300.0758,285.7458,4.1239e-05
1998-06-13,3.31804e-06,291.44,298.14294,287.85294,3.8827e-05
1998-06-14,1.4350236e-05,289.53,294.70288,287.8129,5.0889e-05
1998-06-15,1.4616259e-07,294.04,301.15973,284.42972,3.6863e-05
1998-06-16,4.355881e-05,293.83,297.56143,289.07144,4.4299e-05
1998-06-17,1.05390145e-05,294.58,299.82007,288.14005,5.4305e-05
1998-06-18,2.982017e-07,295.32,300.89105,288.50107,6.1595e-05
1998-06-19,0.0,297.7,304.62555,288.72556,7.5433e-05
1998-06-20,2.3951743e-06,299.48,307.2352,289.5752,6.5633e-05
1998-06-21,1.0689996e-05,297.74,303.66083,291.8908,5.834e-05
1998-06-22,1.3280923e-05,296.72,303.09283,291.01285,6.1528e-05
1998-06-23,1.2961517e-06,296.43,302.92822,289.0382,5.7567e-05
1998-06-24,5.682121e-06,296.5,302.9826,290.5126,5.8301e-05
1998-06-25,0.0,298.47,304.39572,290.5257,6.2279e-05
1998-06-26,8.410319e-06,299.05,306.48257,291.09256,7.3268e-05
1998-06-27,1.6284212e-05,300.2,308.73697,290.17697,7.4052e-05
1998-06-28,0.0,300.32,310.25952,290.7795,7.2951e-05
1998-06-29,0.0,300.86,310.59552,289.94553,6.8041e-05
1998-06-30,0.0,301.15,310.28665,290.90665,7.8528e-05
1998-07-01,0.0,300.92,311.12805,289.05807,7.5696e-05
1998-07-02,0.0,301.11,310.32404,290.60403,7.5073e-05
1998-07-03,0.0,301.28,310.6304,289.4104,7.5187e-05
1998-07-04,4.520533e-05,301.02,309.58496,291.91495,7.8784e-05
1998-07-05,6.52074e-07,298.03,304.01205,293.46207,6.4337e-05
1998-07-06,6.9532316e-06,298.43,305.70572,291.7757,6.6665e-05
1998-07-07,4.1523267e-06,299.52,306.94525,291.19525,6.2887e-05
1998-07-08,0.0,299.37,305.04657,291.82657,6.8736e-05
1998-07-09,1.2178324e-05,298.81,303.0722,293.2722,4.1464e-05
1998-07-10,0.00011615241,297.15,304.7724,292.5124,7.0284e-05
1998-07-11,6.6909723e-07,299.54,306.9022,291.1322,5.5586e-05
1998-07-12,2.980482e-05,299.67,305.54892,293.20892,6.2797e-05
1998-07-13,5.1602216e-05,299.0,305.3037,292.56372,5.5389e-05
1998-07-14,0.00022603468,300.47,310.49078,291.74078,4.6123e-05
1998-07-15,0.000102296304,291.16,297.1727,286.3627,5.5674e-05
1998-07-16,0.0,292.25,299.00323,283.49323,6.2427e-05
1998-07-17,0.0,295.49,303.1284,285.2984,6.1352e-05
1998-07-18,1.6647181e-06,297.32,305.03284,287.16284,3.2254e-05
1998-07-19,8.155907e-05,292.46,295.6388,288.8088,4.919e-05
1998-07-20,4.516584e-06,292.28,298.88083,287.27084,5.4765e-05
1998-07-21,0.0,294.77,301.48517,287.31516,6.1241e-05
1998-07-22,8.118706e-05,294.9,304.70868,287.7187,2.4547e-05
1998-07-23,9.009365e-05,291.32,295.7514,287.7214,3.4512e-05
1998-07-24,0.0,292.89,298.63647,284.9665,4.2507e-05
1998-07-25,2.0685002e-06,292.42,298.27765,287.64764,1.7864e-05
1998-07-26,0.00043049557,289.65,295.04263,288.40265,4.4721e-05
1998-07-27,5.0073446e-05,292.1,298.37952,288.12952,6.0522e-05
1998-07-28,0.0,296.33,302.52063,286.22064,6.5478e-05
1998-07-29,5.7654015e-06,296.97,302.46777,294.0778,5.8459e-05
1998-07-30,1.14527365e-05,296.92,303.33017,291.78018,6.0036e-05
1998-07-31,0.0,297.7,304.4852,291.03522,5.5501e-05
1998-08-01,3.8216867e-06,297.51,304.39023,290.88025,4.3032e-05
1998-08-02,8.322712e-06,296.84,302.60074,292.73074,6.3485e-05
1998-08-03,2.4706458e-05,295.52,301.4162,293.2062,6.1705e-05
1998-08-04,0.0,297.26,304.66104,291.44107,5.5539e-05
1998-08-05,0.0,296.75,304.1029,290.3229,5.9364e-05
1998-08-06,0.0,296.72,304.29538,288.43536,4.7475e-05
1998-08-07,0.0,298.8,307.4731,287.7531,5.4341e-05
1998-08-08,1.461125e-05,296.05,302.91153,292.47153,5.6184e-05
1998-08-09,0.0,297.12,304.20715,289.00714,5.7284e-05
1998-08-10,0.0,299.46,307.28967,289.85965,5.3399e-05
1998-08-11,7.980338e-06,298.48,305.33157,292.95157,5.3631e-05
1998-08-12,0.0,294.93,300.60263,290.22263,5.312e-05
1998-08-13,0.0,294.92,300.63715,290.77716,6.1121e-05
1998-08-14,0.0,295.05,302.05176,287.44174,5.8877e-05
1998-08-15,2.726873e-06,296.48,304.38766,287.61768,5.5466e-05
1998-08-16,9.474003e-07,298.01,304.60922,290.94922,5.1131e-05
1998-08-17,2.4374351e-06,295.15,300.65866,292.67865,4.255e-05
1998-08-18,0.0,295.54,302.25098,289.19098,5.0071e-05
1998-08-19,0.0,296.62,303.79044,287.52045,5.1875e-05
1998-08-20,9.029407e-07,297.78,305.57358,288.6936,6.3041e-05
1998-08-21,2.2154857e-06,298.08,304.6818,290.7018,6.7548e-05
1998-08-22,0.0,300.64,309.12735,291.95734,5.1751e-05
1998-08-23,0.0,300.84,308.69443,292.92444,4.9872e-05
1998-08-24,0.0,295.46,301.4337,291.48367,4.6292e-05
1998-08-25,3.374642e-05,294.83,299.90213,291.05212,4.554e-05
1998-08-26,0.0,292.34,300.03574,288.76575,5.1632e-05
1998-08-27,0.0,293.85,300.9184,286.4484,5.6714e-05
1998-08-28,0.0,295.96,302.65988,287.99988,2.937e-05
1998-08-29,0.0,297.56,305.98618,288.89618,3.8691e-05
1998-08-30,1.349002e-05,290.17,292.55576,290.00577,3.4841e-05
1998-08-31,0.0,291.07,294.7606,287.78058,3.7968e-05
1998-09-01,0.0,291.5,296.80542,284.7654,4.6393e-05
1998-09-02,0.0,291.25,297.03537,288.55536,5.8984e-05
1998-09-03,0.0,292.2,299.82907,286.22906,3.3875e-05
1998-09-04,0.0,294.01,301.74194,284.72195,3.4332e-05
1998-09-05,7.2028924e-06,296.61,303.55795,289.33795,3.514e-05
1998-09-06,0.00010337207,293.92,298.1971,292.52713,5.9445e-05
1998-09-07,0.0,290.66,295.53,287.0,5.6643e-05
1998-09-08,0.0,291.75,298.7868,283.7368,1.9191e-05
1998-09-09,0.0,293.14,300.4408,285.1008,2.3204e-05
1998-09-10,0.0,296.15,303.6882,289.3282,3.161e-05
1998-09-11,0.000385481,286.65,294.1823,285.0023,1.1152e-05
1998-09-12,0.0,286.91,293.08435,283.76434,2.1534e-05
1998-09-13,0.00014768729,289.71,296.1368,280.0968,1.0097e-05
1998-09-14,0.00021955227,289.07,293.1301,286.18008,9.5429e-06
1998-09-15,3.7595397e-05,287.19,290.05612,286.17612,1.2555e-05
1998-09-16,0.00012995744,284.34,286.33148,284.08148,2.0442e-05
1998-09-17,1.0394484e-05,286.49,289.84506,283.89505,1.966e-05
1998-09-18,2.3401255e-06,286.64,289.2612,284.6712,1.4895e-05
1998-09-19,9.888677e-07,286.32,292.05884,283.04883,1.5829e-05
1998-09-20,0.0,286.14,291.55963,279.31964,2.3975e-05
1998-09-21,0.0,286.83,290.9456,281.50558,2.6951e-05
1998-09-22,6.3260784e-05,288.69,292.8535,284.09348,2.6583e-05
1998-09-23,0.0,285.49,289.12497,283.29498,2.2521e-05
1998-09-24,5.6033787e-06,286.47,291.3161,284.23608,2.2355e-05
1998-09-25,0.0,287.25,293.8526,283.9126,2.6314e-05
1998-09-26,0.0,287.71,293.35947,284.35947,2.1446e-05
1998-09-27,0.0,288.38,296.39124,282.24124,2.2579e-05
1998-09-28,0.0,288.08,295.31454,281.67456,1.894e-05
1998-09-29,0.0,286.39,291.5138,282.7938,2.247e-05
1998-09-30,0.0,287.22,294.47772,280.1477,2.0974e-05
1998-10-01,0.0,286.29,290.28973,284.55975,2.356e-05
1998-10-02,0.0,286.88,293.09155,284.03156,1.9054e-05
1998-10-03,0.0,282.9,288.20273,278.86273,2.0485e-05
1998-10-04,0.0,281.24,287.21762,277.13763,2.1559e-05
1998-10-05,0.0,281.41,286.81204,277.15204,1.818e-05
1998-10-06,0.0,281.03,288.47003,274.17004,1.8352e-05
1998-10-07,0.0,281.16,290.18774,274.21777,1.5603e-05
1998-10-08,0.0,279.91,287.30118,273.22116,2.3607e-05
1998-10-09,0.0,280.37,287.76773,273.85773,2.3293e-05
1998-10-10,0.0,281.68,288.3895,271.9295,1.2557e-05
1998-10-11,0.0,285.9,291.96872,278.9887,9.6983e-06
1998-10-12,3.9094328e-05,289.64,296.8211,284.7611,1.6068e-05
1998-10-13,0.00019303628,284.83,290.3067,280.8567,2.7043e-05
1998-10-14,5.7972675e-06,280.54,284.399,275.589,1.6164e-05
1998-10-15,0.0,281.16,289.3617,272.3617,1.492e-05
1998-10-16,0.0,285.35,293.33438,278.14438,1.0683e-05
1998-10-17,0.0,286.59,295.1742,281.2842,2.3655e-05
1998-10-18,0.0,286.32,294.32364,281.24362,1.5113e-05
1998-10-19,1.4196842e-06,287.51,291.9783,284.1783,7.7708e-06
1998-10-20,1.1833692e-06,288.82,295.25925,284.89923,8.3797e-06
1998-10-21,4.1761992e-05,289.12,293.61328,286.78326,7.5157e-06
1998-10-22,2.0493944e-05,286.59,288.3696,285.1796,6.9878e-06
1998-10-23,8.665001e-06,286.2,288.6371,283.65707,7.8678e-06
1998-10-24,8.2545705e-07,285.55,286.94748,284.5475,9.9196e-06
1998-10-25,4.5651362e-07,284.46,285.4131,284.14307,1.3563e-05
1998-10-26,0.0,285.07,288.10815,282.23816,1.1099e-05
1998-10-27,0.0,285.66,287.90094,283.56094,5.8128e-06
1998-10-28,0.0,283.83,289.45544,281.25543,8.056e-06
1998-10-29,0.0,284.71,291.52173,278.59174,7.7134e-06
1998-10-30,8.004668e-06,283.18,285.67822,280.50824,1.2681e-05
1998-10-31,0.0,283.07,285.7219,280.5019,1.0263e-05
1998-11-01,0.0,282.86,287.2755,280.3055,1.691e-05
1998-11-02,0.0,281.85,287.94513,279.49515,8.9409e-06
1998-11-03,0.0,283.95,292.556,277.356,7.7948e-06
1998-11-04,0.00014798866,287.47,293.8801,280.74008,1.0432e-05
1998-11-05,7.176164e-05,276.51,281.08572,274.90573,1.2536e-05
1998-11-06,0.0,274.27,276.75098,272.35098,8.1304e-06
1998-11-07,0.0,273.61,278.06076,270.30075,6.6357e-06
1998-11-08,0.0,271.8,274.73752,270.12753,8.5493e-06
1998-11-09,0.0,271.09,272.74597,269.97598,1.0459e-05
1998-11-10,0.0,270.41,273.1224,270.00238,7.4726e-06
1998-11-11,0.0,272.1,277.00247,268.19247,8.0346e-06
1998-11-12,0.0,272.2,274.38257,270.51257,7.0963e-06
1998-11-13,0.0,270.85,273.26974,269.22974,5.2841e-06
1998-11-14,0.0,271.09,273.79562,269.08563,5.4532e-06
1998-11-15,0.0,272.42,272.9085,272.29852,7.5792e-06
1998-11-16,0.0,272.7,274.47476,272.08478,6.9162e-06
1998-11-17,0.0,270.83,273.5508,269.6108,5.8355e-06
1998-11-18,0.0,269.27,271.76385,268.16385,5.7118e-06
1998-11-19,0.0,269.26,272.6018,267.8318,4.2344e-06
1998-11-20,0.0,266.81,269.84756,265.25754,3.0142e-06
1998-11-21,1.2842645e-06,269.14,270.8895,265.7695,3.2339e-06
1998-11-22,6.7036176e-06,269.7,270.33218,269.2,4.9679e-06
1998-11-23,4.771066e-06,270.73,272.43912,269.3991,5.9942e-06
1998-11-24,4.4591748e-06,271.02,273.2978,268.52777,3.501e-06
1998-11-25,3.1978107e-05,272.91,273.58987,271.89987,3.3854e-06
1998-11-26,6.428024e-05,271.58,272.44498,270.675,2.2418e-06
1998-11-27,0.0,270.31,271.37955,262.87955,2.0139e-06
1998-11-28,0.0,263.05,270.01776,258.76776,2.0801e-06
1998-11-29,0.0,264.37,271.45697,257.46698,2.1463e-06
1998-11-30,0.0,264.74,269.4092,259.64923,2.0891e-06
1998-12-01,7.199552e-05,269.26,270.28613,267.14612,2.315e-06
1998-12-02,3.362907e-05,271.64,273.1358,270.8858,2.3918e-06
1998-12-03,0.0,269.83,271.38983,266.74982,4.9945e-06
1998-12-04,0.0,267.06,269.78973,263.78973,3.9264e-06
1998-12-05,0.0,269.45,271.00098,267.17096,1.2484e-06
1998-12-06,4.5284825e-08,271.3,276.94785,265.41785,1.7915e-06
1998-12-07,0.0,266.97,269.50085,265.27084,5.0621e-06
1998-12-08,3.9794286e-06,272.35,277.28152,263.38153,3.2063e-06
1998-12-09,0.0,273.49,277.40097,268.59097,1.1776e-06
1998-12-10,0.0,271.41,277.17984,265.62985,2.574e-06
1998-12-11,0.0,266.12,269.7579,263.7779,3.962e-06
1998-12-12,0.0,266.05,270.41373,263.55374,1.9137e-06
1998-12-13,5.32654e-07,268.8,270.0581,267.3481,2.3142e-06
1998-12-14,7.290375e-05,269.81,271.7333,267.65332,2.3371e-06
1998-12-15,0.000115307994,267.52,270.2803,266.3803,3.473e-06
1998-12-16,0.0,269.02,277.11008,262.83008,9.7053e-06
1998-12-17,0.0,266.4,273.73273,262.14273,4.5959e-06
1998-12-18,0.0,269.81,278.64178,259.9618,2.3183e-06
1998-12-19,0.00010281546,276.32,277.21185,275.42184,4.1069e-06
1998-12-20,4.940768e-05,272.95,276.2735,269.0835,4.174e-06
1998-12-21,4.257651e-05,271.28,275.11807,266.68805,0.0
1998-12-22,0.0,269.05,272.52686,266.21686,2.0586e-06
1998-12-23,0.0,270.97,272.91855,269.96854,2.3164e-06
1998-12-24,6.643593e-08,272.71,276.38635,264.96634,2.0683e-06
1998-12-25,0.0,277.67,278.28632,276.77634,2.2047e-06
1998-12-26,6.6289846e-07,273.81,277.63196,272.16196,4.3207e-06
1998-12-27,0.00013081025,271.74,273.82584,264.68582,2.0652e-06
1998-12-28,0.0,269.07,272.8475,265.75748,0.0
1998-12-29,0.0,273.1,276.23047,268.05048,3.0411e-06
1998-12-30,0.0,269.42,274.988,261.37802,5.8124e-06
1998-12-31,0.0,270.59,275.31702,264.517,3.2636e-06
1999-01-01,0.0,272.05,275.746,268.33603,3.6263e-06
1999-01-02,5.856387e-06,276.48,277.62543,274.74542,3.7183e-06
1999-01-03,4.9510186e-06,275.63,279.06177,266.57178,3.0038e-06
1999-01-04,0.0,269.7,273.99634,265.82635,4.567e-06
1999-01-05,4.5197385e-06,270.53,273.47998,264.64996,2.3148e-06
1999-01-06,0.0,271.94,275.2815,269.8715,2.3131e-06
1999-01-07,0.0,273.67,277.74963,268.77966,4.1105e-06
1999-01-08,0.0,272.39,276.9372,266.0372,2.3487e-06
1999-01-09,0.0,268.63,271.95834,264.07834,2.0908e-06
1999-01-10,0.0,267.37,269.58206,265.78207,1.4766e-06
1999-01-11,0.0,267.06,272.225,264.55502,2.0657e-06
1999-01-12,0.0,265.51,272.39832,261.9383,2.2516e-06
1999-01-13,0.0,264.35,270.18192,260.32193,2.0392e-06
1999-01-14,0.0,265.24,271.6992,261.18918,2.2576e-06
1999-01-15,0.0,266.6,274.22733,261.71732,2.4497e-06
1999-01-16,0.0,267.33,275.0738,263.75378,2.3844e-06
1999-01-17,0.0,265.11,271.6811,261.53107,2.1866e-06
1999-01-18,0.0,264.35,268.69373,263.10373,1.8063e-06
1999-01-19,0.0,264.19,268.957,262.34702,2.0136e-06
1999-01-20,0.0,261.91,265.60193,261.29193,1.8609e-06
1999-01-21,0.0,262.92,265.2322,260.7522,1.6792e-06
1999-01-22,0.0,268.96,270.00424,267.96423,2.0107e-06
1999-01-23,0.0,276.65,278.2576,267.5976,0.0
1999-01-24,0.0,277.51,278.79208,272.3621,3.0182e-06
1999-01-25,0.0,280.16,281.6054,277.43542,3.4714e-06
1999-01-26,0.0,279.29,283.73688,273.76688,5.6624e-06
1999-01-27,0.0,276.86,281.57562,271.8756,5.8814e-06
1999-01-28,0.0,277.06,283.6624,271.9624,7.584e-06
1999-01-29,0.0,276.06,283.0295,269.7895,7.3187e-06
1999-01-30,0.0,275.44,282.75418,268.65417,7.697e-06
1999-01-31,0.0,276.75,282.23575,271.61575,6.1167e-06
1999-02-01,2.1656688e-06,277.71,281.62732,275.5873,5.6307e-06
1999-02-02,1.6598806e-05,275.97,280.4452,272.03522,3.2242e-06
1999-02-03,2.0597712e-05,274.51,276.94077,271.04077,5.7187e-06
1999-02-04,7.22687e-06,275.94,280.62366,272.59366,9.0074e-06
1999-02-05,0.0,274.85,283.17926,270.64926,1.1224e-05
1999-02-06,5.9999667e-07,275.63,281.23404,269.424,9.5951e-06
1999-02-07,0.0,275.04,282.75974,270.8297,9.0355e-06
1999-02-08,0.0,277.91,282.03403,268.43405,3.1386e-05
1999-02-09,0.0,279.11,284.6385,273.2285,2.0043e-05
1999-02-10,0.0,279.46,289.56332,273.06332,1.1114e-05
1999-02-11,6.7217475e-06,280.5,287.28357,275.27356,7.4896e-06
1999-02-12,5.092337e-05,274.39,279.33087,272.20087,6.1404e-06
1999-02-13,0.0,274.72,279.76624,268.90622,1.2481e-05
1999-02-14,0.0,276.04,279.59668,273.36667,1.2375e-05
1999-02-15,4.737332e-06,277.67,281.7862,275.7162,8.7712e-06
1999-02-16,1.9698795e-05,278.46,284.26575,275.71576,1.2619e-05
1999-02-17,0.0,278.85,284.5194,272.08942,1.7359e-05
1999-02-18,0.0,280.66,287.6096,273.7996,1.1526e-05
1999-02-19,0.0,278.33,283.50812,274.82812,1.421e-05
1999-02-20,0.0,278.85,284.42743,272.8774,1.5561e-05
1999-02-21,0.0,277.05,280.4682,275.63818,1.3716e-05
1999-02-22,0.0,275.46,280.93973,272.99973,1.2164e-05
1999-02-23,0.0,274.36,278.84875,271.60876,1.8891e-05
1999-02-24,0.0,275.89,282.94983,273.0898,2.074e-05
1999-02-25,0.0,278.13,284.45923,271.83923,1.4569e-05
1999-02-26,0.0,277.84,284.29596,270.84595,1.2745e-05
1999-02-27,0.0,277.25,284.13855,271.56854,1.2822e-05
1999-02-28,0.0,277.79,285.07507,273.14508,1.106e-05
1999-03-01,2.1357255e-06,280.03,283.41562,278.53564,1.4751e-05
1999-03-02,0.0,277.29,280.26343,275.17343,1.6724e-05
1999-03-03,2.6768867e-09,277.4,282.9443,272.0743,1.5908e-05
1999-03-04,0.0,277.53,283.72852,274.33853,1.5609e-05
1999-03-05,0.0,279.8,288.3784,272.14838,1.3659e-05
1999-03-06,0.0,281.92,292.38834,273.30835,2.1637e-05
1999-03-07,0.0,280.78,289.54718,272.3672,2.5561e-05
1999-03-08,0.0,281.7,289.92764,271.15765,2.0299e-05
1999-03-09,0.0,282.38,287.5298,278.73978,1.7541e-05
1999-03-10,0.0,283.12,289.73706,275.56705,2.0277e-05
1999-03-11,0.0,281.65,289.94974,272.85974,2.2461e-05
1999-03-12,0.00022797266,282.12,288.91354,275.94354,1.0133e-05
1999-03-13,8.0576625e-05,281.64,284.51382,280.39383,8.3738e-06
1999-03-14,1.8498261e-07,281.77,284.3278,280.2978,9.3807e-06
1999-03-15,0.0,281.37,283.68506,280.32507,2.2991e-05
1999-03-16,0.0,279.72,283.6306,276.6906,2.5611e-05
1999-03-17,0.0,279.22,284.71378,271.9438,2.4676e-05
1999-03-18,0.0,280.04,283.6509,277.0509,2.2094e-05
1999-03-19,1.4059041e-05,277.79,280.5684,273.36838,1.2067e-05
1999-03-20,0.0,280.86,288.4397,271.16968,8.535e-06
1999-03-21,6.623653e-05,281.19,290.45163,277.76163,2.0058e-05
1999-03-22,1.2892993e-05,280.25,284.03973,278.13974,2.0371e-05
1999-03-23,0.0,281.18,286.9928,277.4128,1.5213e-05
1999-03-24,0.0,281.12,287.84586,275.37585,2.2614e-05
1999-03-25,0.0,281.86,287.54678,273.59677,2.6751e-05
1999-03-26,0.00025588815,281.21,284.33722,279.2272,1.8897e-05
1999-03-27,0.0,278.39,283.2172,275.6872,9.4311e-06
1999-03-28,0.0,276.54,281.2094,273.8994,2.5469e-05
1999-03-29,1.7011851e-05,278.45,285.32016,269.95016,2.0135e-05
1999-03-30,4.60406e-05,278.61,283.79526,276.29526,2.7568e-05
1999-03-31,0.0,279.36,281.46793,277.81793,1.5873e-05
1999-04-01,0.00013285765,280.17,283.00064,278.48062,6.5993e-06
1999-04-02,0.0,277.49,280.97122,273.63123,1.9715e-05
1999-04-03,5.6146014e-06,277.35,281.05252,270.24252,1.2387e-05
1999-04-04,0.0,277.99,283.3322,271.77222,2.1305e-05
1999-04-05,9.729495e-10,279.24,283.649,269.35898,2.1918e-05
1999-04-06,7.089463e-07,281.11,285.53992,276.91992,1.6707e-05
1999-04-07,1.6749273e-05,278.74,283.45514,274.66513,1.362e-05
1999-04-08,6.546253e-06,276.76,281.73807,274.85806,1.8602e-05
1999-04-09,0.0,276.27,279.8508,273.36078,2.413e-05
1999-04-10,9.725703e-06,273.96,277.91284,271.73282,2.8551e-05
1999-04-11,3.9871284e-05,275.68,278.30963,274.61963,1.4831e-05
1999-04-12,0.0,274.97,279.79294,272.25296,2.0868e-05
1999-04-13,2.0629034e-06,275.14,279.45383,267.11383,1.8634e-05
1999-04-14,4.9307814e-06,278.72,283.69662,275.8066,2.7915e-05
1999-04-15,0.0,279.8,285.27008,275.11008,2.9604e-05
1999-04-16,0.0,281.83,288.10748,274.4575,3.4914e-05
1999-04-17,0.0,282.53,289.49673,273.66672,2.8411e-05
1999-04-18,0.0,285.83,291.5512,280.2312,3.8523e-05
1999-04-19,5.333398e-05,285.8,291.18713,281.39713,1.753e-05
1999-04-20,1.43788175e-05,283.34,290.6882,276.8182,2.2984e-05
1999-04-21,1.9366666e-07,285.69,291.57367,275.91367,3.0686e-05
1999-04-22,0.00022074895,282.0,285.87976,280.24976,1.287e-05
1999-04-23,2.8460558e-05,280.99,286.0907,277.2507,2.3615e-05
1999-04-24,1.1758456e-05,279.42,284.67184,274.15182,2.6992e-05
1999-04-25,0.0,281.54,287.8954,272.16537,3.4643e-05
1999-04-26,0.0,284.03,290.15067,273.51068,3.9893e-05
1999-04-27,0.0,285.22,290.99237,283.00235,3.8915e-05
1999-04-28,2.1188633e-05,287.36,292.1454,281.49536,2.6306e-05
1999-04-29,4.745332e-06,286.94,293.19052,282.89053,4.1948e-05
1999-04-30,1.3925039e-06,285.46,290.55643,282.69644,2.2578e-05
1999-05-01,0.0,287.75,295.96304,279.14307,4.101e-05
1999-05-02,0.0,289.1,296.7123,281.5823,4.2179e-05
1999-05-03,0.0,290.86,298.32858,281.30856,4.8216e-05
1999-05-04,0.0,293.53,303.24115,281.07114,5.1743e-05
1999-05-05,0.0,293.46,300.8047,285.34467,4.8848e-05
1999-05-06,0.0,293.48,301.15643,286.64642,5.2356e-05
1999-05-07,0.0,293.65,302.70935,283.51935,5.8298e-05
1999-05-08,0.0,294.43,302.64313,285.00314,6.2943e-05
1999-05-09,0.0,294.5,301.78467,285.98468,6.0085e-05
1999-05-10,0.0,289.93,294.82776,284.47775,4.8044e-05
1999-05-11,0.0,290.06,296.14453,282.25455,4.2736e-05
1999-05-12,0.0,291.81,298.52512,282.35513,4.9736e-05
1999-05-13,0.0,293.53,300.12543,285.01544,5.2192e-05
1999-05-14,2.0126502e-06,294.18,300.12668,289.6867,5.4121e-05
1999-05-15,0.0,293.2,300.5298,284.7198,5.9134e-05
1999-05-16,0.0,296.21,303.93005,284.32004,6.2916e-05
1999-05-17,0.0001383959,289.56,294.50986,283.97986,3.7492e-05
1999-05-18,0.0,286.56,292.2341,280.7041,5.1737e-05
1999-05-19,0.0,286.8,292.15942,278.41943,4.8508e-05
1999-05-20,0.0,288.48,294.5314,280.77142,4.539e-05
1999-05-21,0.0,285.5,291.55704,278.73703,4.8628e-05
1999-05-22,0.0,288.01,293.0114,277.6514,5.2207e-05
1999-05-23,0.0,291.23,296.84824,285.50824,6.1984e-05
1999-05-24,0.0,290.78,296.58514,283.43515,5.7605e-05
1999-05-25,7.644112e-05,287.69,292.04147,284.41147,3.4301e-05
1999-05-26,3.067214e-06,290.43,297.08966,281.91968,4.122e-05
1999-05-27,8.557921e-06,291.49,297.45776,282.99774,4.1922e-05
1999-05-28,3.0678623e-06,293.3,298.6221,283.6521,4.1763e-05
1999-05-29,3.0233059e-05,293.43,299.92062,285.65063,4.174e-05
1999-05-30,7.535181e-05,285.8,288.92645,284.37643,2.5113e-05
