postaja;datum;tpov;tmin;tmax
8;10.14.2016;9.6;6.9;11.4
8;10.15.2016;11.4;8.7;13.5
8;10.16.2016;9.9;6.7;15.3
8;10.17.2016;11.4;5.5;16.3
8;10.18.2016;10.4;9.2;12.5
8;10.19.2016;9.4;8;11.9
8;10.20.2016;6.4;6;9.3
8;10.21.2016;5.8;4.5;9.1
8;10.22.2016;4;0.7;10.4
8;10.23.2016;9;2.1;13.4
8;10.24.2016;12.7;9.3;14.4
8;10.25.2016;15.2;12.7;18.9
8;10.26.2016;13;11.7;14.7
8;10.27.2016;7.6;5;13.7
8;10.28.2016;5.8;3.1;11.3
8;10.29.2016;6.3;1.5;16.2
8;10.30.2016;6.2;-0.3;14.4
8;10.31.2016;5.8;2.5;11.8
8;11.01.2016;4.4;-1.3;12.5
8;11.02.2016;7.1;2.2;10.9
8;11.03.2016;3.1;-0.1;7.7
8;11.04.2016;1.9;-2.7;7.5
8;11.05.2016;8.7;-0.3;12.6
8;11.06.2016;11.9;11.1;15.6
8;11.07.2016;3.6;0.3;11.7
8;11.08.2016;2.8;1.7;4.4
8;11.09.2016;1.7;-0.4;6.7
8;11.10.2016;2.2;-0.1;8.5
8;11.11.2016;3.9;-0.1;6.1
8;11.12.2016;2.8;-0.4;9.4
8;11.13.2016;0.7;-4.6;4.8
8;11.14.2016;0.8;-0.7;4.6
8;11.15.2016;-1.8;-6.4;4.7
8;11.16.2016;2.6;-3.5;8.4
8;11.17.2016;7.7;1.3;12.3
8;11.18.2016;9.6;7.3;11.1
8;11.19.2016;9.5;8.6;12.8
8;11.20.2016;8.9;5.1;15.7
8;11.21.2016;10.1;7.2;11.6
8;11.22.2016;10.6;7.5;17.1
8;11.23.2016;9.5;6.7;15.3
8;11.24.2016;11.2;6.2;13.5
8;11.25.2016;10.8;8.4;12.9
8;11.26.2016;7.9;7.4;10.5
8;11.27.2016;8.6;7;10.3
8;11.28.2016;0.2;-3.3;8.7
8;11.29.2016;-3.1;-7;5.3
8;11.30.2016;-3.9;-8.6;2.2
8;12.01.2016;-3.1;-7.2;5
8;12.02.2016;-1.3;-6.7;7.2
8;12.03.2016;-2.1;-4.6;3.9
8;12.04.2016;-2;-7.6;4.9
8;12.05.2016;-1;-4.7;5.3
8;12.06.2016;-2.1;-8.2;7.2
8;12.07.2016;-1.9;-6.9;5.4
8;12.08.2016;-3;-8.1;5.3
8;12.09.2016;-1;-6.7;11.2
8;12.10.2016;-1.9;-7.2;7.8
8;12.11.2016;-0.8;-7.1;8.9
8;12.12.2016;0.2;-3.9;9.8
8;12.13.2016;-1.6;-6.4;4.2
8;12.14.2016;-0.3;-5.1;7.9
8;12.15.2016;-0.5;-5.3;2
8;12.16.2016;0.7;-0.3;2.9
8;12.17.2016;-3.5;-7.6;3.8
8;12.18.2016;-3.7;-9.7;3.6
8;12.19.2016;-1.5;-6;0.2
8;12.20.2016;-2.3;-2.8;-1.2
8;12.21.2016;-3.6;-3.8;-2.4
8;12.22.2016;-4.5;-4.8;-3.5
8;12.23.2016;-5.3;-7;-1
8;12.24.2016;-3.9;-8.6;1
8;12.25.2016;-2.9;-5.7;-0.6
8;12.26.2016;-0.2;-5.9;7.1
8;12.27.2016;3.3;-3.9;8.8
8;12.28.2016;3.6;-0.7;11.3
8;12.29.2016;-3;-6.4;3.9
8;12.30.2016;-4.9;-10.1;2.6
8;12.31.2016;-5.6;-11.1;4
8;01.01.2017;-5.7;-12.5;4.8
8;01.02.2017;-0.6;-11.3;8.6
8;01.03.2017;-3;-7.4;4
8;01.04.2017;-3.1;-10.3;4
8;01.05.2017;-2;-10;3.7
8;01.06.2017;-4.3;-5.7;-0.6
8;01.07.2017;-8.8;-16.1;-3.7
8;01.08.2017;-9.9;-12.8;-5.7
8;01.09.2017;-7.2;-16;-3.1
8;01.10.2017;-7.3;-9.5;-4.7
8;01.11.2017;-10.3;-17.7;-3.9
8;01.12.2017;-2;-14.1;1.1
8;01.13.2017;0.6;-1;3.6
8;01.14.2017;-1.8;-4;1.1
8;01.15.2017;-4;-5.7;0.1
8;01.16.2017;-3.8;-7.3;-0.2
8;01.17.2017;-1.8;-5.2;3.1
8;01.18.2017;-1.8;-4.9;0
8;01.19.2017;-3.1;-6;2.2
8;01.20.2017;-6.6;-11.7;0.3
8;01.21.2017;-7.4;-12.7;-0.6
8;01.22.2017;-8.3;-12.1;-5.9
8;01.23.2017;-7.4;-11.1;-3.8
8;01.24.2017;-6.6;-11.9;-4.8
8;01.25.2017;-4.2;-7;-3
8;01.26.2017;-2.7;-4.5;0
8;01.27.2017;-4.9;-7.1;1.6
8;01.28.2017;-4.8;-11.9;4.5
8;01.29.2017;-5.9;-9.8;-4.7
8;01.30.2017;-5.9;-6.9;-5
8;01.31.2017;-0.6;-6.2;1.8
8;02.01.2017;1.5;0.1;2.7
8;02.02.2017;3.7;0.5;8.3
8;02.03.2017;4;2.7;6.6
8;02.04.2017;3.8;-0.4;8.6
8;02.05.2017;2.7;-1.9;6.2
8;02.06.2017;3;1.4;6.2
8;02.07.2017;1.3;-0.6;4
8;02.08.2017;0.6;-0.2;2
8;02.09.2017;-0.8;-2.2;0.4
8;02.10.2017;-0.4;-1.4;0.6
8;02.11.2017;-0.1;-1.5;1.3
8;02.12.2017;0.7;-1;2.3
8;02.13.2017;0.1;-0.6;1.9
8;02.14.2017;-0.9;-3.4;5.1
8;02.15.2017;-1.6;-5.7;8.3
8;02.16.2017;0.9;-6;11.9
8;02.17.2017;4.1;-5.5;11.6
8;02.18.2017;3.7;-0.7;9.2
8;02.19.2017;1.3;-2.3;9.2
8;02.20.2017;1.1;-4.1;10.9
8;02.21.2017;3;-2.7;7.9
8;02.22.2017;5.2;-1.3;9.5
8;02.23.2017;7.8;2.1;10.3
8;02.24.2017;3.6;-0.6;9.8
8;02.25.2017;0.5;-3.6;8.1
8;02.26.2017;0.9;-5.7;10.2
8;02.27.2017;5.5;-2.4;14.1
8;02.28.2017;8.5;3.7;10.8
8;03.01.2017;2.6;-0.2;9.4
8;03.02.2017;3.3;-3.2;13.1
8;03.03.2017;6.9;-0.7;13.5
8;03.04.2017;9.2;4.8;12.4
8;03.05.2017;5.9;4.6;9.7
8;03.06.2017;5.5;2;10.8
8;03.07.2017;7.9;2.1;13.5
8;03.08.2017;4.9;-1.9;14.5
8;03.09.2017;6.8;-1.1;13.7
8;03.10.2017;7.9;0.3;14
8;03.11.2017;4.7;0.4;13.6
8;03.12.2017;4.5;-4.3;10.9
8;03.13.2017;2.3;-4.3;12.4
8;03.14.2017;8.6;-3.6;15.2
8;03.15.2017;5.4;-2.6;15.5
8;03.16.2017;6.1;-2.7;16.2
8;03.17.2017;8.1;-2.5;19.9
8;03.18.2017;8;0.3;15.8
8;03.19.2017;7.9;-0.2;15.3
8;03.20.2017;10.8;3.1;20.8
8;03.21.2017;11.9;2.4;18.3
8;03.22.2017;9.9;4.9;13.4
8;03.23.2017;10.2;7;18.7
8;03.24.2017;10;1.1;20
8;03.25.2017;8.7;3;16.9
8;03.26.2017;2.5;-0.7;10.3
8;03.27.2017;4.1;-4.7;15.4
8;03.28.2017;6.7;-4.1;19.6
8;03.29.2017;10.5;-1.3;22.6
8;03.30.2017;12.4;1.1;22.2
8;03.31.2017;11.2;2.1;22.6
8;04.01.2017;10.7;1.2;21.8
8;04.02.2017;10.8;3;21.7
8;04.03.2017;12.4;1.2;23.4
8;04.04.2017;10;2.9;21.8
8;04.05.2017;11.1;6.7;16.6
8;04.06.2017;10;6.6;16.9
8;04.07.2017;9.4;1.4;17.6
8;04.08.2017;13.7;1.8;22
8;04.09.2017;14;7.1;20.9
8;04.10.2017;14.3;3.8;23.6
8;04.11.2017;10.2;4.3;16.8
8;04.12.2017;9.5;3.8;17.1
8;04.13.2017;12.5;3.8;21.5
8;04.14.2017;13.6;8.2;20.2
8;04.15.2017;10.1;8.7;13.6
8;04.16.2017;8.9;3.2;16.5
8;04.17.2017;7.2;1.6;13.3
8;04.18.2017;3.7;1.7;7
8;04.19.2017;5.8;-0.6;8.3
8;04.20.2017;6.2;3.5;10.5
8;04.21.2017;5.8;-4.7;13.1
8;04.22.2017;9.4;-2.6;17.1
8;04.23.2017;6.3;4.6;9.7
8;04.24.2017;9.4;4.5;11.9
8;04.25.2017;12.1;9;16.2
8;04.26.2017;11.6;10.5;14.4
8;04.27.2017;12.1;10.3;13.7
8;04.28.2017;9.8;7.5;14.7
8;04.29.2017;7.9;1.7;14.1
8;04.30.2017;9.2;-0.4;15.5
8;05.01.2017;12.1;5.9;18
8;05.02.2017;11.2;5.5;18.5
8;05.03.2017;10.8;2.4;19.8
8;05.04.2017;10.6;2.8;16
8;05.05.2017;9.8;5.8;16.9
8;05.06.2017;11.8;2.1;20.1
8;05.07.2017;12.7;8.4;19.6
8;05.08.2017;13.4;6.7;20.8
8;05.09.2017;9.6;7.3;14.8
8;05.10.2017;9.4;3.7;15.1
8;05.11.2017;13.3;7.2;17
8;05.12.2017;15.6;12.2;21.8
8;05.13.2017;14.7;10.3;21.6
8;05.14.2017;15.7;12.4;24.3
8;05.15.2017;14.4;11.6;19.2
8;05.16.2017;16.9;6.8;24.2
8;05.17.2017;17.5;12.5;21.5
8;05.18.2017;17.8;6.9;25.2
8;05.19.2017;17.7;7.1;25.2
8;05.20.2017;13.1;7.8;19.9
8;05.21.2017;15.9;10.1;23
8;05.22.2017;16.4;7.2;24.6
8;05.23.2017;17.1;8.9;25.1
8;05.24.2017;17.6;12;22.1
8;05.25.2017;15.1;9.7;20.9
8;05.26.2017;16;6.3;22.9
8;05.27.2017;18.6;7.6;25.8
8;05.28.2017;18.9;9.6;26
8;05.29.2017;20.4;9.6;27.7
8;05.30.2017;21.4;11.9;29.4
8;05.31.2017;21.7;12.9;28.6
8;06.01.2017;20.1;13.4;27.9
8;06.02.2017;19.8;13.3;27.7
8;06.03.2017;18.6;12.1;26.7
8;06.04.2017;19.5;12;27.6
8;06.05.2017;18.3;15.1;23.2
8;06.06.2017;15.8;12.4;22.4
8;06.07.2017;11.7;10.7;15.1
8;06.08.2017;14.4;5.5;21.2
8;06.09.2017;17.9;6.9;25.4
8;06.10.2017;19.5;9.9;25.7
8;06.11.2017;19.7;12.7;26.2
8;06.12.2017;22.5;10.8;29.9
8;06.13.2017;23.4;14.2;29.5
8;06.14.2017;18.2;15.7;23.1
8;06.15.2017;20.9;12.2;27.4
8;06.16.2017;19;14.4;27.5
8;06.17.2017;17.8;12.8;24.6
8;06.18.2017;18.5;8.8;25.8
8;06.19.2017;20.3;9.5;27.4
8;06.20.2017;23.8;11.5;30.6
8;06.21.2017;22.1;14.9;32.6
8;06.22.2017;24.8;13.4;32.8
8;06.23.2017;24.3;18.5;32.1
8;06.24.2017;24.7;16.6;32.3
8;06.25.2017;18.8;16.1;24.2
8;06.26.2017;21.4;14.8;28.4
8;06.27.2017;18.5;14.8;26.4
8;06.28.2017;16.8;14.7;26
8;06.29.2017;17.4;13.8;24.3
8;06.30.2017;17.6;10.5;24.8
8;07.01.2017;17.5;13.4;24.4
8;07.02.2017;17.2;9.6;22.4
8;07.03.2017;19.3;13.9;25.4
8;07.04.2017;20.1;11.8;26.9
8;07.05.2017;22.4;12.8;29.4
8;07.06.2017;23.4;13.5;32.3
8;07.07.2017;22.6;15;31.2
8;07.08.2017;23.2;16.1;31.4
8;07.09.2017;24.7;18.4;32.5
8;07.10.2017;24.3;19.9;31.2
8;07.11.2017;21.2;14.9;30.2
8;07.12.2017;22;15.6;28.9
8;07.13.2017;19.9;15.9;26.3
8;07.14.2017;17;14;21.1
8;07.15.2017;19.6;11.1;24.7
8;07.16.2017;16.6;7.1;23.8
8;07.17.2017;18.9;7.9;26.8
8;07.18.2017;20.8;11;29
8;07.19.2017;22.2;12.2;29.6
8;07.20.2017;22.8;13.4;30.5
8;07.21.2017;23.4;13.9;30.9
8;07.22.2017;23.3;16.6;31.6
8;07.23.2017;24.4;14.2;31.5
8;07.24.2017;17.1;15;23.9
8;07.25.2017;15.9;11.3;24.7
8;07.26.2017;15.1;8;21.3
8;07.27.2017;18.4;12.1;25.2
8;07.28.2017;20.4;14.1;29
8;07.29.2017;21.8;14.3;28.9
8;07.30.2017;22;15.5;29
8;07.31.2017;24.2;15.2;32.6
8;08.01.2017;25.8;16.8;34.4
8;08.02.2017;25.6;17.2;36.2
8;08.03.2017;25.6;16.1;34.7
8;08.04.2017;26.9;18.1;36.1
8;08.05.2017;27;18.7;33.4
8;08.06.2017;21.4;16.9;29.8
8;08.07.2017;19.6;14.9;25.2
8;08.08.2017;21.2;14;28
8;08.09.2017;24;15.8;30.2
8;08.10.2017;21.2;18.4;28.3
8;08.11.2017;18.8;15.5;26.1
8;08.12.2017;16.3;11.9;22.1
8;08.13.2017;18.9;9.3;27.5
8;08.14.2017;19.6;11.3;27.1
8;08.15.2017;20.5;11.6;29.4
8;08.16.2017;21.6;12.9;29.9
8;08.17.2017;21.6;13.7;29.9
8;08.18.2017;22.7;14.2;32.2
8;08.19.2017;19.5;14;25.5
8;08.20.2017;16.2;11.9;23.2
8;08.21.2017;14.5;7;23.2
8;08.22.2017;14.8;5.7;23.2
8;08.23.2017;17.3;7.8;26.1
8;08.24.2017;20.3;9.9;29.5
8;08.25.2017;21.7;13.2;31.1
8;08.26.2017;22.3;13.5;31.8
8;08.27.2017;24.9;16;33.9
8;08.28.2017;18.8;13.9;28.5
8;08.29.2017;17.2;11.6;25.2
8;08.30.2017;18.9;10;28.2
8;08.31.2017;22.4;12.4;29.7
8;09.01.2017;16.8;14;22.5
8;09.02.2017;13.6;11.1;18
8;09.03.2017;12.7;10.3;18.9
8;09.04.2017;12.8;4;21.9
8;09.05.2017;14.5;7.7;22.9
8;09.06.2017;16.6;8.7;24.1
8;09.07.2017;13.4;12.5;16.3
8;09.08.2017;13.8;11.8;17.3
8;09.09.2017;15.1;10.3;19.3
8;09.10.2017;15.6;14.2;17
8;09.11.2017;16.2;15;17.7
8;09.12.2017;10.3;8.7;16.2
8;09.13.2017;12.1;5.7;19.4
8;09.14.2017;15.1;7.7;18.1
8;09.15.2017;10.1;9;16.6
8;09.16.2017;11.8;9.5;13.4
8;09.17.2017;12.1;9.9;17.3
8;09.18.2017;11.6;8.6;15.7
8;09.19.2017;7.8;7.2;11
8;09.20.2017;9;6.9;14.3
8;09.21.2017;9.4;2.5;20.3
8;09.22.2017;10.8;3.2;18.9
8;09.23.2017;13.3;3.7;20.6
8;09.24.2017;12.2;10.3;14.5
8;09.25.2017;11.5;10.5;14.8
8;09.26.2017;11.8;10.1;13.6
8;09.27.2017;13.3;9.9;16.6
8;09.28.2017;10.9;6;19.1
8;09.29.2017;10.9;4.6;18.4
8;09.30.2017;11.4;4.8;17.2
8;10.01.2017;8.6;4.9;17.3
8;10.02.2017;8.3;0.8;17
8;10.03.2017;10.3;4.7;14.6
8;10.04.2017;11.4;5.7;17.8
8;10.05.2017;14.5;7.9;19.7
8;10.06.2017;8.6;4.1;15.5
8;10.07.2017;7;0.4;16.5
8;10.08.2017;9.2;1.3;18.5
8;10.09.2017;9.9;2.3;17.4
8;10.10.2017;11.2;8.8;17.4
8;10.11.2017;9.7;4.4;18.6
8;10.12.2017;10.7;2.5;21.3
8;10.13.2017;10.7;4.3;21.1
8;10.14.2017;11.1;5;20.3
8;10.15.2017;11.4;6;20.8
8;10.16.2017;10.9;4.7;22
8;10.17.2017;11.4;2.6;22.7
8;10.18.2017;10.1;3.7;22.5
8;10.19.2017;8.9;0.9;22.2
8;10.20.2017;8;1.6;19.3
8;10.21.2017;8.8;2.4;18.6
8;10.22.2017;8.1;5.2;11.1
8;10.23.2017;8.7;4.2;13.4
8;10.24.2017;11;5.3;18.4
8;10.25.2017;5.9;-0.2;15.2
8;10.26.2017;8;0;19
8;10.27.2017;11.3;2.7;17.8
8;10.28.2017;5;1.8;13.5
8;10.29.2017;9.6;-0.2;14.9
8;10.30.2017;3.3;-1.2;14.2
8;10.31.2017;2.2;-5;12.2
8;11.01.2017;5;-3.2;13.4
8;11.02.2017;5.9;-1.3;13.3
8;11.03.2017;9.6;1.8;15.9
8;11.04.2017;9.5;4.8;13.2
8;11.05.2017;11;9.2;15.4
8;11.06.2017;6.2;5.7;10.1
8;11.07.2017;5.7;5;7.1
8;11.08.2017;6.6;5;7.8
8;11.09.2017;7.2;6.1;8.5
8;11.10.2017;5.9;3.4;10.9
8;11.11.2017;3.4;-0.7;7.2
8;11.12.2017;8;1.3;10.2
8;11.13.2017;1.8;0.5;9.2
8;11.14.2017;0.7;-2.3;7.6
8;11.15.2017;2;-4;4.6
8;11.16.2017;4.2;2.2;5.9
8;11.17.2017;5;3.7;6.8
8;11.18.2017;2.1;-0.5;6.3
8;11.19.2017;-0.9;-2.9;4
8;11.20.2017;-0.8;-3.9;6
8;11.21.2017;2.9;-4.3;10.5
8;11.22.2017;4.5;0.7;12.1
8;11.23.2017;3.9;-1.1;13
8;11.24.2017;4;-2.3;12
8;11.25.2017;8.7;1.6;10.4
8;11.26.2017;0.5;0;9
8;11.27.2017;-2.3;-6.7;4.9
8;11.28.2017;-1.3;-7;1.1
8;11.29.2017;0.2;0;1
8;11.30.2017;0.2;0;0.6
8;12.01.2017;-0.1;-0.5;1.2
8;12.02.2017;-1.6;-6.3;2.3
8;12.03.2017;-5.4;-8.1;-0.9
8;12.04.2017;-8.3;-12.1;-3.7
8;12.05.2017;-4.7;-10.7;1.5
8;12.06.2017;-3.5;-8.5;4.1
8;12.07.2017;-1.2;-8.6;3.3
8;12.08.2017;2.4;0.3;5.1
8;12.09.2017;-2.9;-5.9;3.3
8;12.10.2017;-1.7;-7.1;0.8
8;12.11.2017;8.6;0.6;13.3
8;12.12.2017;7.4;5.1;14
8;12.13.2017;0.6;0;6.3
8;12.14.2017;4;-0.2;5.2
8;12.15.2017;4.8;3.2;7.7
8;12.16.2017;0.1;-2.7;3.2
8;12.17.2017;-2.3;-4.3;0.4
8;12.18.2017;-3.8;-6.3;-1
8;12.19.2017;-5;-6;-3.6
8;12.20.2017;-3.3;-5.2;1.3
8;12.21.2017;-2.9;-8.6;0
8;12.22.2017;-3;-5.9;0.9
8;12.23.2017;-2.9;-4.7;-1.7
8;12.24.2017;-2.3;-7.4;4.7
8;12.25.2017;-1;-7;7.6
8;12.26.2017;3.1;-2.1;8.3
8;12.27.2017;5.8;1.2;7.8
8;12.28.2017;2;0.5;6.6
8;12.29.2017;-1.3;-4.4;1.7
8;12.30.2017;-2.4;-4.1;-0.4
8;12.31.2017;2;-5;7.7
8;01.01.2018;3.4;1;5.5
8;01.02.2018;0.6;0;2.7
8;01.03.2018;0.4;-2;5.7
8;01.04.2018;0.6;-5.2;3.6
8;01.05.2018;5.4;0.7;6.5
8;01.06.2018;8.2;5.5;11.9
8;01.07.2018;7.1;4.7;9.7
8;01.08.2018;5.5;2.3;7.3
8;01.09.2018;5.9;4.1;7.2
8;01.10.2018;5.5;2.9;9.1
8;01.11.2018;3.9;1.9;5.9
8;01.12.2018;2.5;-2.6;7.7
8;01.13.2018;3.2;1.4;6.1
8;01.14.2018;0.4;-0.3;3
8;01.15.2018;-0.6;-1.5;0.3
8;01.16.2018;3.2;-0.9;5.5
8;01.17.2018;1.9;-2.3;7.3
8;01.18.2018;1.3;-5.6;8.8
8;01.19.2018;2.9;0.1;6.1
8;01.20.2018;0;-2.9;3.4
8;01.21.2018;4.5;-1.4;10.5
8;01.22.2018;0.3;-4.2;5.8
8;01.23.2018;-0.2;-4.9;9.6
8;01.24.2018;0;-5.4;9.1
8;01.25.2018;4.3;-5.3;9
8;01.26.2018;5.3;0.5;10.2
8;01.27.2018;2.2;-3;12.2
8;01.28.2018;1.1;-3.2;3.4
8;01.29.2018;-0.1;-3.4;8.1
8;01.30.2018;2;-1.9;12.3
8;01.31.2018;4.3;-2.9;8.1
8;02.01.2018;6;4.6;7.9
8;02.02.2018;0.3;0;6.3
8;02.03.2018;0.2;-0.7;1.1
8;02.04.2018;-1.2;-4.3;2.1
8;02.05.2018;-0.6;-3.4;3.2
8;02.06.2018;-0.8;-2.7;1.6
8;02.07.2018;-0.2;-1.9;1.3
8;02.08.2018;-0.3;-1.8;3.2
8;02.09.2018;0.8;-1.3;3.7
8;02.10.2018;0.6;-0.3;4
8;02.11.2018;-0.8;-2.5;2.7
8;02.12.2018;-1.2;-6.8;0.5
8;02.13.2018;-2.5;-5.2;2.2
8;02.14.2018;-7.7;-13.9;1.4
8;02.15.2018;-6.5;-12;3.4
8;02.16.2018;-3;-12.5;4.9
8;02.17.2018;0.5;-6.7;5.7
8;02.18.2018;0.2;-0.3;1.9
8;02.19.2018;-0.8;-3.1;1.9
8;02.20.2018;-0.2;-2.6;2.3
8;02.21.2018;0.3;-3.8;4.2
8;02.22.2018;-0.5;-1.5;1.2
8;02.23.2018;-0.7;-2.2;1.3
8;02.24.2018;-1.9;-3.3;0
8;02.25.2018;-6.9;-8.4;-3.2
8;02.26.2018;-8.9;-17.2;-6.1
8;02.27.2018;-8.1;-9.8;-4.3
8;02.28.2018;-13.3;-20.2;-5.3
8;03.01.2018;-7.9;-16.3;-5.8
8;03.02.2018;-4.4;-6.2;-3.7
8;03.03.2018;-3.3;-4.9;-1.3
8;03.04.2018;-0.1;-4.6;2.2
8;03.05.2018;-0.4;-1;0.8
8;03.06.2018;0.2;-2;2.5
8;03.07.2018;2.4;-0.2;8.1
8;03.08.2018;2;-0.8;9.9
8;03.09.2018;2.3;-4.5;11.8
8;03.10.2018;6.5;-0.4;10.2
8;03.11.2018;4.7;2.7;7.9
8;03.12.2018;5.2;2.9;11.9
8;03.13.2018;6.3;-1.1;14.4
8;03.14.2018;4.4;-0.3;12.5
8;03.15.2018;5.6;1.4;10.7
8;03.16.2018;4.2;2.6;9.4
8;03.17.2018;3.5;0.4;5.6
8;03.18.2018;0.6;-0.8;3.9
8;03.19.2018;-1.2;-2.3;0.1
8;03.20.2018;-0.5;-2.5;0.8
8;03.21.2018;1;-3.4;5.9
8;03.22.2018;0.4;-5.9;6.7
8;03.23.2018;0.7;-6.3;8.6
8;03.24.2018;4.2;-2.9;10
8;03.25.2018;1.6;-0.6;7.1
8;03.26.2018;5.3;-4.4;11.3
8;03.27.2018;4.9;1.7;11.5
8;03.28.2018;8.9;-0.1;15.6
8;03.29.2018;8.1;6.1;10.1
8;03.30.2018;10;6.7;13.5
8;03.31.2018;7.5;5.5;11.8
8;04.01.2018;7.7;3.9;15.5
8;04.02.2018;6.8;-2.7;16
8;04.03.2018;10.4;3.8;17
8;04.04.2018;10.1;4.8;13.3
8;04.05.2018;9.4;7.5;15.9
8;04.06.2018;8.3;1.3;16.4
8;04.07.2018;7.5;-0.9;16
8;04.08.2018;9.4;1.1;20.6
8;04.09.2018;12.1;2.2;21.5
8;04.10.2018;10.4;8.8;15.6
8;04.11.2018;13;8.5;18.6
8;04.12.2018;11;10.3;13.1
8;04.13.2018;10.6;7.9;17.1
8;04.14.2018;12.4;1.3;20.8
8;04.15.2018;14.3;9.2;19.7
8;04.16.2018;14.9;11.5;21.2
8;04.17.2018;13.2;10.4;19.9
8;04.18.2018;14.1;4.6;22.8
8;04.19.2018;14.2;4.4;24.4
8;04.20.2018;15.7;4.2;25.4
8;04.21.2018;16.1;5.2;25.6
8;04.22.2018;16.3;6.4;26.4
8;04.23.2018;15.8;6.3;27
8;04.24.2018;15.2;7.6;23.9
8;04.25.2018;17.1;6.9;25.4
8;04.26.2018;13.9;7.6;21.4
8;04.27.2018;12.5;9.2;19.7
8;04.28.2018;15.7;5;24.9
8;04.29.2018;17.6;7;26.2
8;04.30.2018;16;9.6;21.6
8;05.01.2018;14.7;5.7;19.1
8;05.02.2018;17.5;11.7;24.6
8;05.03.2018;20.4;10.6;24.8
8;05.04.2018;15.1;14.5;22.6
8;05.05.2018;16.4;12.9;22.1
8;05.06.2018;17.9;9.9;24.2
8;05.07.2018;16.1;9.3;23.6
8;05.08.2018;14.8;7.2;23.3
8;05.09.2018;14.9;9.2;21.2
8;05.10.2018;16.4;10.1;23.3
8;05.11.2018;15.2;11.3;21.1
8;05.12.2018;15.8;9.3;23.3
8;05.13.2018;14.8;8.2;23.6
8;05.14.2018;13.8;10.4;20
8;05.15.2018;11.5;9.6;17.1
8;05.16.2018;11.8;5.2;18.9
8;05.17.2018;13.7;9.9;19.7
8;05.18.2018;14.5;8.4;21.6
8;05.19.2018;14.6;7.3;21.2
8;05.20.2018;16;8.2;21
8;05.21.2018;17.3;9.6;22.8
8;05.22.2018;15.7;9.1;20.5
8;05.23.2018;17.5;11.1;23.1
8;05.24.2018;17.3;12.6;24.3
8;05.25.2018;18.6;10.4;25.1
8;05.26.2018;19.1;13.3;25.5
8;05.27.2018;18.6;13.6;27.5
8;05.28.2018;20.8;11;27.5
8;05.29.2018;17.5;14.5;26
8;05.30.2018;19.6;12.8;26.4
8;05.31.2018;20.9;13.2;27.8
8;06.01.2018;20.1;13.3;26.2
8;06.02.2018;18.6;11.6;28.2
8;06.03.2018;20.3;10.7;27.6
8;06.04.2018;21.3;12.8;28.4
8;06.05.2018;17.6;12.5;26.9
8;06.06.2018;19.8;13.8;27.5
8;06.07.2018;19.2;13.2;25.4
8;06.08.2018;19.1;12.5;25.9
8;06.09.2018;20;15.8;26.5
8;06.10.2018;20.9;14.3;28.3
8;06.11.2018;23.1;15;30.7
8;06.12.2018;21.3;15.2;29.2
8;06.13.2018;18.1;13.1;22.6
8;06.14.2018;17.6;14.4;21.8
8;06.15.2018;17.8;13;22.8
8;06.16.2018;18.6;9.4;26.3
8;06.17.2018;19.1;13.1;25.5
8;06.18.2018;22;12.2;27.5
8;06.19.2018;21.7;10.4;27.8
8;06.20.2018;21.5;12.5;28.8
8;06.21.2018;23.1;13.8;29.9
8;06.22.2018;12.7;11.2;22.2
8;06.23.2018;15.8;9.1;21.5
8;06.24.2018;16.6;11.2;22
8;06.25.2018;14.1;12.2;20
8;06.26.2018;16;9.3;23.5
8;06.27.2018;17;12.3;23.2
8;06.28.2018;16.7;14.1;21.5
8;06.29.2018;22.4;12.4;27.8
8;06.30.2018;21;15.5;28.7
8;07.01.2018;17.8;14.1;20.8
8;07.02.2018;18.3;14;22.1
8;07.03.2018;20.9;15.3;27.2
8;07.04.2018;20.3;16.2;25.9
8;07.05.2018;21.3;13.7;29.5
8;07.06.2018;19.6;15.8;24.3
8;07.07.2018;20.3;16;28.1
8;07.08.2018;18.9;10.8;25.5
8;07.09.2018;18.7;14.8;26.6
8;07.10.2018;20.4;10.9;26.7
8;07.11.2018;15.7;15.2;19.9
8;07.12.2018;17.9;13.9;23.2
8;07.13.2018;19.6;16.3;26.4
8;07.14.2018;20;13.7;27.6
8;07.15.2018;18.8;16.3;24.1
8;07.16.2018;19;11.6;26.2
8;07.17.2018;19.7;14.5;27.8
8;07.18.2018;21.3;10.4;29.5
8;07.19.2018;22.2;10.5;30.6
8;07.20.2018;20.5;13.1;29.2
8;07.21.2018;19.3;13.1;26.5
8;07.22.2018;19.1;15.5;26.4
8;07.23.2018;17.4;15.3;23.8
8;07.24.2018;20.8;11;28.3
8;07.25.2018;21.6;12.7;30.2
8;07.26.2018;20;14.3;27.8
8;07.27.2018;20.4;12.9;27.8
8;07.28.2018;22.5;13.8;31
8;07.29.2018;23.9;18.9;30.5
8;07.30.2018;24.3;16.5;31.2
8;07.31.2018;25.5;16.7;31.9
8;08.01.2018;24.2;16.1;32.3
8;08.02.2018;21.4;17.8;28.5
8;08.03.2018;22;18;30.8
8;08.04.2018;22.5;15.3;30.3
8;08.05.2018;22.3;15.2;31.1
8;08.06.2018;23.5;16.6;30.8
8;08.07.2018;25.3;17.1;31.5
8;08.08.2018;23.6;16.7;31.7
8;08.09.2018;23.5;15.7;32.5
